Data da Coleta,Amostra,Motivo,Município,Sistema,Chuva nas Últimas 48h,Cloro Residual Livre (mg/L),Turbidez (uT),Cor Aparente (uH),pH,Coliformes Totais,E. Coli,Fluoretação
14 de jan. de 2026,260610000003,Rotina,Penedo,SAA DE PENEDO URBANO,Não,1.5,0.1,0,,Ausente,Ausente,Sim
14 de jan. de 2026,260610000004,Rotina,Penedo,SAA DE PENEDO URBANO,Não,1.5,1.23,0,,Ausente,Ausente,Sim
14 de jan. de 2026,260413000008,Rotina,Capela,SAA DE CAPELA URBANO CASAL,Não,0.1,0.05,2,,Ausente,Ausente,Não
14 de jan. de 2026,260610000005,Rotina,Penedo,SAA DE PENEDO URBANO,Não,2,1.12,0,,Ausente,Ausente,Sim
14 de jan. de 2026,260413000007,Rotina,Capela,SAA DE CAPELA URBANO CASAL,Não,0.5,0.05,6,,Ausente,Ausente,Não
14 de jan. de 2026,260413000009,Rotina,Capela,SAA DE CAPELA URBANO CASAL,Não,0.2,0.05,12,,Presente,Ausente,Não
14 de jan. de 2026,260402000001,Rotina,Mar Vermelho,SAA DE MAR VERMELHO SEDE CASAL,Sim,1.5,4.99,19,,Ausente,Ausente,Não
14 de jan. de 2026,260402000002,Rotina,Mar Vermelho,SAA DE MAR VERMELHO SEDE CASAL,Sim,0.1,1.59,0,,Ausente,Ausente,Não
14 de jan. de 2026,260402000004,Rotina,Mar Vermelho,SAA DE MAR VERMELHO SEDE CASAL,Sim,1,8.03,34,,Presente,Ausente,Não
14 de jan. de 2026,SMU04,Rotina,Santana do Mundaú,SAA DE SANTANA DO MUNDAU URBANO,Não,1,,,,Sem Informações,Sem Informações,Não
14 de jan. de 2026,SMU05,Rotina,Santana do Mundaú,SAA DE SANTANA DO MUNDAU URBANO,Não,1,,,,Sem Informações,Sem Informações,Não
14 de jan. de 2026,260809000005,Rotina,Tanque d'Arca,SAA DE TANQUE DARCA URBANO,Sim,0.4,0.82,,,Sem Informações,Sem Informações,Não
14 de jan. de 2026,260610000001,Rotina,Penedo,SAA DE PENEDO URBANO,Não,1.3,1.65,0,,Ausente,Ausente,Sim
14 de jan. de 2026,260707000001,Rotina,Taquarana,SAA DE TAQUARANA URBANO CASAL,Sim,2,1.5,,,Ausente,Ausente,Não
14 de jan. de 2026,260707000002,Rotina,Taquarana,SAA DE TAQUARANA URBANO CASAL,Sim,2,1.6,,,Ausente,Ausente,Não
14 de jan. de 2026,260707000003,Rotina,Taquarana,SAA DE TAQUARANA URBANO CASAL,Sim,1,1.7,,,Ausente,Ausente,Não
14 de jan. de 2026,260707000004,Rotina,Taquarana,SAA DE TAQUARANA URBANO CASAL,Sim,1,0.8,,,Ausente,Ausente,Não
14 de jan. de 2026,260416000009,Rotina,Paulo Jacinto,SAA DE PAULO JACINTO URBANO CASAL,Sim,0.5,1.2,2,,Ausente,Ausente,Não
14 de jan. de 2026,260707000005,Rotina,Taquarana,SAA DE TAQUARANA URBANO CASAL,Sim,1,1.8,,,Ausente,Ausente,Não
14 de jan. de 2026,JAC 01,Rotina,Jacuípe,SAA DE JACUIPE URBANO,Sim,1.5,,,,Sem Informações,Sem Informações,Não
14 de jan. de 2026,JAC 02,Rotina,Jacuípe,SAA DE JACUIPE URBANO,Sim,1.5,,,,Sem Informações,Sem Informações,Não
14 de jan. de 2026,JAC 03,Rotina,Jacuípe,SAA DE JACUIPE URBANO,Sim,1.5,,,,Sem Informações,Sem Informações,Não
14 de jan. de 2026,JAC 04,Rotina,Jacuípe,SAA DE JACUIPE URBANO,Não,1.5,,,,Sem Informações,Sem Informações,Não
14 de jan. de 2026,260137000004,Rotina,Paripueira,SAA DE PARIPUEIRA URBANO,Não,2,0.92,0,,Sem Informações,Sem Informações,Não
14 de jan. de 2026,JAC 06,Rotina,Jacuípe,SAA DE JACUIPE URBANO,Não,1.5,,,,Sem Informações,Sem Informações,Não
14 de jan. de 2026,JAC 07,Rotina,Jacuípe,SAA DE JACUIPE URBANO,Sim,1,,,,Sem Informações,Sem Informações,Não
14 de jan. de 2026,JAP  03,Rotina,Japaratinga,SAA DE JAPARATINGA URBANO,Não,0.2,1.65,,,Sem Informações,Sem Informações,Não
14 de jan. de 2026,260608000007,Rotina,Coruripe,SAA DE CORURIPE MANOEL LESSA,Sim,0.5,0.79,0,,Ausente,Ausente,Não
14 de jan. de 2026,260608000008,Rotina,Coruripe,SAA DE CORURIPE MANOEL LESSA,Sim,0.2,1.05,0,,Ausente,Ausente,Não
14 de jan. de 2026,260608000009,Rotina,Coruripe,SAA DE CORURIPE MANOEL LESSA,Sim,0.2,0.89,0,,Presente,Ausente,Não
14 de jan. de 2026,260608000010,Rotina,Coruripe,SAA DE CORURIPE MANOEL LESSA,Sim,0.5,1.18,0,,Ausente,Ausente,Não
14 de jan. de 2026,260413000010,Rotina,Capela,SAC DE CAPELA CLIMA BOM CHAFARIZ,Não,,0.04,0,,Ausente,Ausente,Não
14 de jan. de 2026,260608000006,Rotina,Coruripe,SAA DE CORURIPE URBANO,Sim,0.5,0.46,0,,Ausente,Ausente,Não
14 de jan. de 2026,260137000005,Rotina,Paripueira,SAA DE PARIPUEIRA URBANO,Não,2,0,1.43,,Sem Informações,Sem Informações,Não
13 de jan. de 2026,260717000005,Rotina,Craíbas,SAA DE ARAPIRACAA,Sim,1,0.1,,,Ausente,Ausente,Não
13 de jan. de 2026,260923000007,Rotina,Olivença,SAA DE PAO DE ACUCAR URBANO,Não,1,0.4,,,Ausente,Ausente,Não
13 de jan. de 2026,2690209000008,Rotina,Maragogi,SAA DE MARAGOGI CENTRO E BARRA GRANDE,Não,0.2,0.76,0,,Ausente,Ausente,Não
13 de jan. de 2026,GP 04,Rotina,Girau do Ponciano,SAA DE SAO BRAS URBANO,Não,1.5,,,,Sem Informações,Sem Informações,Não
13 de jan. de 2026,GP 05,Rotina,Girau do Ponciano,SAA DE SAO BRAS URBANO,Não,1.5,,,,Sem Informações,Sem Informações,Não
13 de jan. de 2026,260133000003,Rotina,Marechal Deodoro,SAA DE MARECHAL DEODORO - JOSE DIAS,Sim,0,0.96,0,,Ausente,Ausente,Não
13 de jan. de 2026,260711000006,Rotina,Limoeiro de Anadia,SAA DE LIMOEIRO DE ANADIA PE LEVE I,Sim,0.1,1.8,,,Presente,Ausente,Não
13 de jan. de 2026,260133000004,Rotina,Marechal Deodoro,SAA DE MARECHAL DEODORO - JOSE DIAS,Sim,0.08,2.96,2,,Ausente,Ausente,Não
13 de jan. de 2026,260711000008,Rotina,Limoeiro de Anadia,SAA DE LIMOEIRO DE ANADIA PE LEVE I,Sim,0.1,1.8,,,Ausente,Ausente,Não
13 de jan. de 2026,260711000007,Rotina,Limoeiro de Anadia,SAA DE LIMOEIRO DE ANADIA PE LEVE I,Sim,0.1,0.2,,,Ausente,Ausente,Não
13 de jan. de 2026,260711000009,Rotina,Limoeiro de Anadia,SAA DE LIMOEIRO DE ANADIA PE LEVE I,Sim,0.1,0.1,,,Ausente,Ausente,Não
13 de jan. de 2026,260711000010,Rotina,Limoeiro de Anadia,SAA DE LIMOEIRO DE ANADIA PE LEVE I,Sim,0.1,0.9,,,Ausente,Ausente,Não
13 de jan. de 2026,260415000002,Rotina,Quebrangulo,SAA DE QUEBRANGULO SEDE,Sim,,1.6,3,,Ausente,Ausente,Não
13 de jan. de 2026,260415000003,Rotina,Quebrangulo,SAA DE QUEBRANGULO SEDE,Sim,,1.78,4,,Ausente,Ausente,Não
13 de jan. de 2026,260415000004,Rotina,Quebrangulo,SAA DE QUEBRANGULO SEDE,Sim,,4.47,20,,Ausente,Ausente,Não
13 de jan. de 2026,260415000005,Rotina,Quebrangulo,SAA DE QUEBRANGULO SEDE,Sim,,1.79,4,,Ausente,Ausente,Não
13 de jan. de 2026,260717000003,Rotina,Craíbas,SAA DE ARAPIRACAA,Sim,1,0.1,,,Ausente,Ausente,Não
13 de jan. de 2026,260209000009,Rotina,Maragogi,SAA DE MARAGOGI CENTRO E BARRA GRANDE,Sim,0.3,0.67,0,,Presente,Sem Informações,Não
13 de jan. de 2026,260209000010,Rotina,Maragogi,SAA DE MARAGOGI CENTRO E BARRA GRANDE,Sim,0.3,0.43,0,,Presente,Sem Informações,Não
13 de jan. de 2026,GP 01,Rotina,Girau do Ponciano,SAA DE SAO BRAS URBANO,Não,1.5,,,,Sem Informações,Sem Informações,Não
13 de jan. de 2026,GP 02,Rotina,Girau do Ponciano,SAA DE SAO BRAS URBANO,Não,1.5,,,,Sem Informações,Sem Informações,Não
13 de jan. de 2026,GP 03,Rotina,Girau do Ponciano,SAA DE SAO BRAS URBANO,Não,1.5,,,,Sem Informações,Sem Informações,Não
13 de jan. de 2026,260133000001,Rotina,Marechal Deodoro,SAA DE MARECHAL DEODORO - SEDE,Sim,0.25,0.63,0,,Ausente,Ausente,Sim
13 de jan. de 2026,260133000002,Rotina,Marechal Deodoro,SAA DE MARECHAL DEODORO - SEDE,Sim,1.06,0.99,0,,Ausente,Ausente,Sim
13 de jan. de 2026,260133000005,Rotina,Marechal Deodoro,SAA DE MARECHAL DEODORO - SEDE,Sim,2.48,0.79,0,,Ausente,Ausente,Sim
13 de jan. de 2026,MC 01,Rotina,Matriz de Camaragibe,SAA DE MATRIZ DE CAMARAGIBE URBANO,Não,0.3,,,,Sem Informações,Sem Informações,Não
13 de jan. de 2026,MC 02,Rotina,Matriz de Camaragibe,SAA DE MATRIZ DE CAMARAGIBE URBANO,Não,0.3,,,,Sem Informações,Sem Informações,Não
13 de jan. de 2026,260309000003,Rotina,Ibateguara,SAA DE IBATEGUARA URBANO SAMAE,Não,0.3,5.28,8,,Ausente,Ausente,Não
13 de jan. de 2026,260309000001,Rotina,Ibateguara,SAA DE IBATEGUARA SEDE,Não,0.5,17.1,30,,Ausente,Ausente,Não
13 de jan. de 2026,260209000006,Rotina,Maragogi,GRUPO DE POUSADAS BARRA GRANDE,Não,,1.15,1,,Presente,Sem Informações,Não
13 de jan. de 2026,MC 04,Rotina,Matriz de Camaragibe,SAA DE MATRIZ DE CAMARAGIBE URBANO,Não,0.3,,,,Sem Informações,Sem Informações,Não
13 de jan. de 2026,MC 03,Rotina,Matriz de Camaragibe,SAA DE MATRIZ DE CAMARAGIBE URBANO,Não,1,,,,Sem Informações,Sem Informações,Não
13 de jan. de 2026,MC 05,Rotina,Matriz de Camaragibe,SAA DE MATRIZ DE CAMARAGIBE URBANO,Não,1,,,,Sem Informações,Sem Informações,Não
13 de jan. de 2026,260609000002,Rotina,Igreja Nova,SAA DE IGREJA NOVA CAJUEIRO,Não,0,1.93,6,,Presente,Ausente,Não
13 de jan. de 2026,260609000001,Rotina,Igreja Nova,SAA DE IGREJA NOVA CAJUEIRO,Não,0,2,6,,Presente,Ausente,Não
13 de jan. de 2026,260609000003,Rotina,Igreja Nova,SAA DE IGREJA NOVA CHINARE,Não,0,6.05,8,,Presente,Presente,Não
13 de jan. de 2026,260609000004,Rotina,Igreja Nova,SAA DE IGREJA NOVA CHINARE,Não,0,1.52,2,,Presente,Ausente,Não
13 de jan. de 2026,260609000005,Rotina,Igreja Nova,SAA DE IGREJA NOVA CHINARE,Não,0,1.91,2,,Presente,Presente,Não
13 de jan. de 2026,260922000008,Rotina,Pão de Açúcar,SAA DE PAO DE ACUCAR CENTRO,Sim,2.5,1.2,,,Ausente,Ausente,Sim
13 de jan. de 2026,260922000006,Rotina,Pão de Açúcar,SAA DE PAO DE ACUCAR CENTRO,Sim,2.5,2.5,,,Ausente,Ausente,Sim
13 de jan. de 2026,260922000007,Rotina,Pão de Açúcar,SAA DE PAO DE ACUCAR CENTRO,Sim,0,0.7,,,Presente,Ausente,Sim
13 de jan. de 2026,260922000010,Rotina,Pão de Açúcar,SAA DE PAO DE ACUCAR CENTRO,Sim,1,0.6,,,Ausente,Ausente,Sim
13 de jan. de 2026,260613000001,Rotina,Porto Real do Colégio,SAA PORTO REAL DO COLEGIO URBANO,Não,,1.5,,,Sem Informações,Sem Informações,Não
13 de jan. de 2026,260613000002,Rotina,Porto Real do Colégio,SAA PORTO REAL DO COLEGIO URBANO,Não,2,2.6,,,Ausente,Ausente,Não
13 de jan. de 2026,260613000003,Rotina,Porto Real do Colégio,SAA PORTO REAL DO COLEGIO URBANO,Não,2,1.5,,,Ausente,Ausente,Não
13 de jan. de 2026,260613000004,Rotina,Porto Real do Colégio,SAA PORTO REAL DO COLEGIO URBANO,Não,2,1.3,,,Ausente,Ausente,Não
13 de jan. de 2026,260415000001,Rotina,Quebrangulo,SAA DE QUEBRANGULO SEDE,Sim,,1.17,1,,Ausente,Ausente,Não
13 de jan. de 2026,260613000005,Rotina,Porto Real do Colégio,SAA PORTO REAL DO COLEGIO URBANO,Não,2,2.3,,,Ausente,Ausente,Não
13 de jan. de 2026,260309000002,Rotina,Ibateguara,SAA VALTER FERNANDO,Não,1,1.11,0,,Ausente,Ausente,Não
13 de jan. de 2026,260916000006,Rotina,Santana do Ipanema,SAA DE PAO DE ACUCAR URBANO,Não,1,1.5,,,Ausente,Ausente,Não
13 de jan. de 2026,260916000007,Rotina,Santana do Ipanema,SAA DE PAO DE ACUCAR URBANO,Não,2,1,,,Ausente,Ausente,Não
13 de jan. de 2026,260916000008,Rotina,Santana do Ipanema,SAA DE PAO DE ACUCAR URBANO,Não,1,0.8,,,Ausente,Ausente,Não
13 de jan. de 2026,260916000009,Rotina,Santana do Ipanema,SAA DE PAO DE ACUCAR URBANO,Não,1,0.6,,,Ausente,Ausente,Não
13 de jan. de 2026,260309000004,Rotina,Ibateguara,SAC DE IBATEGUARA POVOADO ROCADINHO,Não,,0.49,0,,Presente,Presente,Não
13 de jan. de 2026,260922000009,Rotina,Pão de Açúcar,SAC DE PAO DE ACUCAR VEICULO TRANPORTADOR,Sim,2,0.7,,,Ausente,Ausente,Não
13 de jan. de 2026,260717000004,Rotina,Craíbas,SAA DE ARAPIRACAA,Sim,1,0.1,,,Ausente,Ausente,Não
13 de jan. de 2026,260916000010,Rotina,Santana do Ipanema,SAC DE SANTANA DO IPANEMA POCO ARTESIANO,Não,,0.5,,,Ausente,Ausente,Não
13 de jan. de 2026,260717000001,Rotina,Craíbas,SAA DE ARAPIRACAA,Sim,1,0.1,,,Ausente,Ausente,Não
13 de jan. de 2026,260309000005,Rotina,Ibateguara,SAC POVOADO ROCADINHO CHAFARIZ DO CEMITÉRIO,Não,,0.83,0,,Presente,Presente,Não
13 de jan. de 2026,2602090000007,Rotina,Maragogi,SAI DE MARAGOGI BARRA GRANDE,Não,,0.53,0,,Presente,Sem Informações,Não
13 de jan. de 2026,260923000006,Rotina,Olivença,SAA DE PAO DE ACUCAR URBANO,Não,0.8,0.1,,,Ausente,Ausente,Não
13 de jan. de 2026,260923000008,Rotina,Olivença,SAA DE PAO DE ACUCAR URBANO,Não,1,0.1,,,Ausente,Ausente,Não
13 de jan. de 2026,260923000009,Rotina,Olivença,SAA DE PAO DE ACUCAR URBANO,Não,1,0.1,,,Ausente,Ausente,Não
13 de jan. de 2026,260717000002,Rotina,Craíbas,SAA DE ARAPIRACAA,Sim,1,0.1,,,Ausente,Ausente,Não
12 de jan. de 2026,260715000004,Rotina,Traipu,SAA DE TRAIPU URBANO,Sim,0.8,0.1,,,Ausente,Ausente,Não
12 de jan. de 2026,260915000005,Rotina,Olho d'Água das Flores,VICTOR AFONSO S ALVES,Sim,,0.3,,,Ausente,Ausente,Não
12 de jan. de 2026,260314000006,Surto,Colônia Leopoldina,SAA DE COLONIA LEOPOLDINA SEDE,Sim,1,1.85,,,Ausente,Ausente,Não
12 de jan. de 2026,260925000002,Rotina,São José da Tapera,SAA DE PAO DE ACUCAR URBANO,Sim,1.5,0.2,,,Ausente,Ausente,Não
12 de jan. de 2026,PTD 09,Rotina,Porto de Pedras,SAA DE PORTO DE PEDRAS URBANO,Não,0.86,,,,Sem Informações,Sem Informações,Não
12 de jan. de 2026,260314000004,Surto,Colônia Leopoldina,SAA DE COLONIA LEOPOLDINA SEDE,Sim,1.5,2.42,3,,Ausente,Ausente,Não
12 de jan. de 2026,260925000004,Rotina,São José da Tapera,SAA DE PAO DE ACUCAR URBANO,Sim,2,10,,,Ausente,Ausente,Não
12 de jan. de 2026,PTD 10,Rotina,Porto de Pedras,SAA DE PORTO DE PEDRAS URBANO,Não,1.09,,,,Sem Informações,Sem Informações,Não
12 de jan. de 2026,PTD 11,Rotina,Porto de Pedras,SAA DE PORTO DE PEDRAS URBANO,Não,0.78,,,,Sem Informações,Sem Informações,Não
12 de jan. de 2026,260314000002,Surto,Colônia Leopoldina,SAA DE COLONIA LEOPOLDINA SEDE,Sim,1.5,1.8,3,,Ausente,Ausente,Não
12 de jan. de 2026,260314000001,Surto,Colônia Leopoldina,SAA DE COLONIA LEOPOLDINA SEDE,Sim,1.5,1.82,8,,Ausente,Ausente,Não
12 de jan. de 2026,260314000003,Surto,Colônia Leopoldina,SAA DE COLONIA LEOPOLDINA SEDE,Sim,1.5,1.81,3,,Ausente,Ausente,Não
12 de jan. de 2026,260925000005,Rotina,São José da Tapera,SAA DE PAO DE ACUCAR URBANO,Sim,2.5,0.7,,,Ausente,Ausente,Não
12 de jan. de 2026,SMU03,Rotina,Santana do Mundaú,SAA DE SANTANA DO MUNDAU URBANO,Não,1,,,,Sem Informações,Sem Informações,Não
12 de jan. de 2026,260720000005,Rotina,Arapiraca,SAA DE ARAPIRACAA,Não,1.5,0.3,,,Ausente,Ausente,Não
12 de jan. de 2026,260314000005,Surto,Colônia Leopoldina,SAA DE COLONIA LEOPOLDINA SEDE,Sim,1,1.74,3,,Ausente,Ausente,Não
12 de jan. de 2026,260720000004,Rotina,Arapiraca,SAA DE ARAPIRACAA,Não,1.5,0.6,,,Ausente,Ausente,Não
12 de jan. de 2026,SB 06,Rotina,São Brás,SAA DE SAO BRAS URBANO,Sim,2,,,,Sem Informações,Sem Informações,Não
12 de jan. de 2026,SB 07,Rotina,São Brás,SAA DE SAO BRAS URBANO,Sim,1.5,1.55,,,Sem Informações,Sem Informações,Não
12 de jan. de 2026,260720000007,Rotina,Arapiraca,SAA DE ARAPIRACAA,Não,1.5,0.7,,,Ausente,Ausente,Não
12 de jan. de 2026,260715000001,Rotina,Traipu,SAA DE TRAIPU URBANO,Sim,0,0.1,,,Ausente,Ausente,Não
12 de jan. de 2026,260715000002,Rotina,Traipu,SAA DE TRAIPU URBANO,Sim,0.8,0.1,,,Ausente,Ausente,Não
12 de jan. de 2026,SB 08,Rotina,São Brás,SAA DE SAO BRAS URBANO,Sim,2,0.57,,,Sem Informações,Sem Informações,Não
12 de jan. de 2026,260715000003,Rotina,Traipu,SAA DE TRAIPU URBANO,Sim,0.8,0.1,,,Ausente,Ausente,Não
12 de jan. de 2026,SMU01,Rotina,Santana do Mundaú,SAA DE SANTANA DO MUNDAU URBANO,Não,1,,,,Sem Informações,Sem Informações,Não
12 de jan. de 2026,260715000005,Rotina,Traipu,SAA DE TRAIPU URBANO,Sim,0.5,1.3,,,Ausente,Ausente,Não
12 de jan. de 2026,260715000006,Rotina,Traipu,SAA DE TRAIPU URBANO,Sim,0.8,0.1,,,Ausente,Ausente,Não
12 de jan. de 2026,260314000007,Surto,Colônia Leopoldina,SAA DE COLONIA LEOPOLDINA SEDE,Sim,0.95,2.93,1,,Ausente,Ausente,Não
12 de jan. de 2026,260715000007,Rotina,Traipu,SAA DE TRAIPU URBANO,Sim,0.8,0.1,,,Ausente,Ausente,Não
12 de jan. de 2026,260715000008,Rotina,Traipu,SAA DE TRAIPU URBANO,Sim,0.8,0.1,,,Ausente,Ausente,Não
12 de jan. de 2026,SMU02,Rotina,Santana do Mundaú,SAA DE SANTANA DO MUNDAU URBANO,Não,1,,,,Sem Informações,Sem Informações,Não
12 de jan. de 2026,260715000009,Rotina,Traipu,SAA DE TRAIPU URBANO,Sim,0.8,0.1,,,Ausente,Ausente,Não
12 de jan. de 2026,260715000010,Rotina,Traipu,SAA DE TRAIPU URBANO,Sim,0.8,0.1,,,Ausente,Ausente,Não
12 de jan. de 2026,260720000008,Rotina,Arapiraca,SAA DE ARAPIRACAA,Não,1.5,0.7,,,Presente,Ausente,Não
12 de jan. de 2026,260720000009,Rotina,Arapiraca,SAA DE ARAPIRACAA,Não,1.5,0.6,,,Presente,Ausente,Não
12 de jan. de 2026,260726000001,Rotina,Batalha,SAA DE PAO DE ACUCAR URBANO,Não,,0.1,,,Ausente,Ausente,Não
12 de jan. de 2026,260726000002,Rotina,Batalha,SAA DE PAO DE ACUCAR URBANO,Não,,1.4,,,Ausente,Ausente,Não
12 de jan. de 2026,260726000003,Rotina,Batalha,SAA DE PAO DE ACUCAR URBANO,Não,,0.1,,,Ausente,Ausente,Não
12 de jan. de 2026,260726000004,Rotina,Batalha,SAA DE PAO DE ACUCAR URBANO,Não,,0.5,,,Ausente,Ausente,Não
12 de jan. de 2026,260726000005,Rotina,Batalha,SAA DE PAO DE ACUCAR URBANO,Não,,0.3,,,Ausente,Ausente,Não
12 de jan. de 2026,260720000001,Rotina,Arapiraca,SAA DE ARAPIRACAA,Não,1.5,0.4,,,Ausente,Ausente,Não
12 de jan. de 2026,260720000010,Rotina,Arapiraca,SAA DE ARAPIRACAA,Não,1.5,0.4,,,Ausente,Ausente,Não
12 de jan. de 2026,260915000001,Rotina,Olho d'Água das Flores,SAA DE PAO DE ACUCAR URBANO,Sim,0.2,0.4,,,Ausente,Ausente,Não
12 de jan. de 2026,260915000002,Rotina,Olho d'Água das Flores,SAA DE PAO DE ACUCAR URBANO,Sim,0.2,1.1,,,Ausente,Ausente,Não
12 de jan. de 2026,260915000003,Rotina,Olho d'Água das Flores,SAA DE PAO DE ACUCAR URBANO,Sim,0.2,0.1,,,Presente,Ausente,Não
12 de jan. de 2026,260720000003,Rotina,Arapiraca,SAA DE ARAPIRACAA,Não,1.5,0.8,,,Ausente,Ausente,Não
12 de jan. de 2026,260720000002,Rotina,Arapiraca,SAA DE ARAPIRACAA,Não,1.5,1.2,,,Ausente,Ausente,Não
12 de jan. de 2026,260915000004,Rotina,Olho d'Água das Flores,SAA DE PAO DE ACUCAR URBANO,Sim,0.2,1.4,,,Ausente,Ausente,Não
12 de jan. de 2026,260720000006,Rotina,Arapiraca,SAA DE ARAPIRACAA,Não,1.5,0.9,,,Ausente,Ausente,Não
12 de jan. de 2026,260925000003,Rotina,São José da Tapera,SAC DE SAO JOSE DA TAPERA VEICULO TRANSPORTADOR,Sim,0,0.1,,,Presente,Ausente,Não
12 de jan. de 2026,260925000001,Rotina,São José da Tapera,SAA DE PAO DE ACUCAR URBANO,Sim,0,0.1,,,Ausente,Ausente,Não
9 de jan. de 2026,OAF 8,Rotina,Olho d'Água das Flores,SAA DE PAO DE ACUCAR URBANO,Não,2,,,,Sem Informações,Sem Informações,Não
9 de jan. de 2026,OAF 9,Rotina,Olho d'Água das Flores,SAA DE PAO DE ACUCAR URBANO,Não,2,,,,Sem Informações,Sem Informações,Não
9 de jan. de 2026,OAF 7,Rotina,Olho d'Água das Flores,SAA DE PAO DE ACUCAR URBANO,Não,2,,,,Sem Informações,Sem Informações,Não
9 de jan. de 2026,OAF 6,Rotina,Olho d'Água das Flores,SAA DE PAO DE ACUCAR URBANO,Não,2,,,,Sem Informações,Sem Informações,Não
9 de jan. de 2026,PTD 08,Rotina,Porto de Pedras,SAA DE PORTO DE PEDRAS URBANO,Não,0.63,,,,Sem Informações,Sem Informações,Não
9 de jan. de 2026,PTD 07,Rotina,Porto de Pedras,SAA DE PORTO DE PEDRAS URBANO,Sim,0.15,,,,Sem Informações,Sem Informações,Não
9 de jan. de 2026,TET 001,Rotina,Teotônio Vilela,SAA DE TEOTONIO VILELA SITIO TEIXEIRA E URBANO,Não,1.2,,,,Sem Informações,Sem Informações,Não
9 de jan. de 2026,FLX 005,Rotina,Flexeiras,SAA DE FLEIXEIRAS CIDADE SEDE AGUAS DE FLEXEIRAS SPE SA,Não,0.1,,,,Sem Informações,Sem Informações,Não
9 de jan. de 2026,FLX 006,Rotina,Flexeiras,SAA DE FLEIXEIRAS CIDADE SEDE AGUAS DE FLEXEIRAS SPE SA,Não,0.1,,,,Sem Informações,Sem Informações,Não
9 de jan. de 2026,FLX 007,Rotina,Flexeiras,SAA DE FLEIXEIRAS CIDADE SEDE AGUAS DE FLEXEIRAS SPE SA,Não,0.1,,,,Sem Informações,Sem Informações,Não
9 de jan. de 2026,OAF 3,Rotina,Olho d'Água das Flores,SAA DE PAO DE ACUCAR URBANO,Não,1.5,,,,Sem Informações,Sem Informações,Não
9 de jan. de 2026,PTD 06,Rotina,Porto de Pedras,SAA DE PORTO DE PEDRAS URBANO,Sim,0.06,,,,Sem Informações,Sem Informações,Não
9 de jan. de 2026,TET 002,Rotina,Teotônio Vilela,SAA DE TEOTONIO VILELA SITIO TEIXEIRA E URBANO,Não,1.3,,,,Sem Informações,Sem Informações,Não
9 de jan. de 2026,TET 003,Rotina,Teotônio Vilela,SAA DE TEOTONIO VILELA SITIO TEIXEIRA E URBANO,Não,1.4,,,,Sem Informações,Sem Informações,Não
9 de jan. de 2026,TET 005,Rotina,Teotônio Vilela,SAA DE TEOTONIO VILELA SITIO TEIXEIRA E URBANO,Não,1,,,,Sem Informações,Sem Informações,Não
9 de jan. de 2026,MCZ018,Rotina,Maceió,SAA MACEIO JARDIM DOS ANTURIOS,Não,0,,,,Sem Informações,Sem Informações,Não
9 de jan. de 2026,OAF 1,Rotina,Olho d'Água das Flores,SAA DE PAO DE ACUCAR URBANO,Não,1.5,,,,Sem Informações,Sem Informações,Não
9 de jan. de 2026,OAF 10,Rotina,Olho d'Água das Flores,SAA DE PAO DE ACUCAR URBANO,Não,2,,,,Sem Informações,Sem Informações,Não
9 de jan. de 2026,OAF 2,Rotina,Olho d'Água das Flores,SAA DE PAO DE ACUCAR URBANO,Não,1.5,,,,Sem Informações,Sem Informações,Não
9 de jan. de 2026,OAF 4,Rotina,Olho d'Água das Flores,SAA DE PAO DE ACUCAR URBANO,Não,1.5,,,,Sem Informações,Sem Informações,Não
9 de jan. de 2026,OAF 5,Rotina,Olho d'Água das Flores,SAA DE PAO DE ACUCAR URBANO,Não,2,,,,Sem Informações,Sem Informações,Não
8 de jan. de 2026,SB 02,Rotina,São Brás,SAA DE SAO BRAS URBANO,Não,2,2,,,Sem Informações,Sem Informações,Não
8 de jan. de 2026,IGC004,Rotina,Igaci,SAA DE ARAPIRACAA,Não,0.42,,,,Sem Informações,Sem Informações,Não
8 de jan. de 2026,IGC005,Rotina,Igaci,SAA DE ARAPIRACAA,Não,0.26,,,,Sem Informações,Sem Informações,Não
8 de jan. de 2026,IGC003,Rotina,Igaci,SAA DE ARAPIRACAA,Não,0.36,,,,Sem Informações,Sem Informações,Não
8 de jan. de 2026,IGC002,Rotina,Igaci,SAA DE ARAPIRACAA,Não,0.32,,,,Sem Informações,Sem Informações,Não
8 de jan. de 2026,260108000001,Rotina,Maceió,SAA MACEIO FERNAO VELHO,Sim,0,6.1,,,Presente,Presente,Não
8 de jan. de 2026,SB 04,Rotina,São Brás,SAA DE SAO BRAS URBANO,Sim,2,,,,Sem Informações,Sem Informações,Não
8 de jan. de 2026,IGC001,Rotina,Igaci,SAA DE ARAPIRACAA,Não,0.48,,,,Sem Informações,Sem Informações,Não
8 de jan. de 2026,SB 01,Rotina,São Brás,SAA DE SAO BRAS URBANO,Não,2,1.08,,,Sem Informações,Sem Informações,Não
8 de jan. de 2026,IGC006,Rotina,Igaci,SAA DE ARAPIRACAA,Não,0.34,,,,Sem Informações,Sem Informações,Não
8 de jan. de 2026,260108000002,Rotina,Maceió,SAA MACEIO FERNAO VELHO,Sim,0,0.45,,,Presente,Presente,Não
